rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_target,system,disk_published,p_thick_published,has_measured_velocity,disk,P_thick,paper_category_target,pre_visual_category_count,category_excess_before_visual_qc,paper_membership_status,berger_mass,berger_teff,berger_logg,berger_feh,berger_rad,rho_log,rho_log_upper,rho_log_lower,berger_age,berger2018_teff,berger2018_rad,berger2018_evol,berger2018_bin,archive_result_target_available,cloud_result_target_available,any_result_target_available,preferred_result_source,posterior_file,posterior_source,transit_fit_source,impact_mode,qc_primary_exclude,qc_reasons,posterior_status
2902,10982872,K00343.03,Kepler-142 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,41.8085031,0.0002939,-0.0002939,148.70814,0.00603,-0.00603,2454981.708,0.00603,-0.00603,0.0,,,,,,0.011,0.437,-0.011,7.797,0.16,-0.16,,,,190.4,7.2,-7.2,0.01252,0.000525,-0.000234,0.77217,0.05727,-0.25505,LS+MCMC,1.67,0.27,-0.29,0.2361,,,89.98,,,582.0,,,27.15,12.0,-10.07,41.48,3.1,-3.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,q1_q17_dr25_koi,4.9910545,13.963863,27.3,3,31.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3467,Mandel and Agol (2002 ApJ 580 171),,,010/010982/010982872/dv/kplr010982872-20160209194854_dvr.pdf,010/010982/010982872/dv/kplr010982872-003-20160209194854_dvs.pdf,5794.0,105.0,-117.0,4.263,0.156,-0.104,0.07,0.15,-0.15,1.225,0.194,-0.213,1.004,0.086,-0.07,,,,q1_q17_dr25_stellar,295.1189,48.481281,13.203,13.645,13.158,13.013,12.969,12.092,11.801,11.762,0.88,19.674604,1.4e-05,48.4814,0.00015,0.38,0.51,0.44,0.54,-1.1e-05,9e-05,-2.6e-05,9.5e-05,-0.09,0.38,0.61,0.5,0.62,0.49,0.11,0.37,0.84,0.51,0.84,0.51,K00343,multi,thick,0.7113,False,thick,0.7113,207,212,5,candidate_in_category_with_unpublished_final_rejections,1.049,5893.5,4.374,0.045,1.099,-0.107,-1.102,-1.097,3.84,5759.0,1.116,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00343_K00343_03_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
3078,10937029,K00433.01,Kepler-553 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,4.030466786,1.574e-06,-1.574e-06,171.092308,0.000301,-0.000301,2455004.092,0.000301,-0.000301,0.0,,,,,,0.033,0.283,-0.033,2.7734,0.0149,-0.0149,,,,2908.3,14.8,-14.8,0.048052,0.00073,-0.000195,1.83916,0.04312,-0.26202,LS+MCMC,4.48,0.42,-0.21,0.0484,,,89.84,,,970.0,,,209.11,61.29,-33.65,11.645,0.273,-0.273,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1828,0.5324,q1_q17_dr25_koi,20.319773,218.61652,227.4,2,264.0,2.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.3296,Mandel and Agol (2002 ApJ 580 171),,,010/010937/010937029/dv/kplr010937029-20160209194854_dvr.pdf,010/010937/010937029/dv/kplr010937029-002-20160209194854_dvs.pdf,5234.0,103.0,-103.0,4.542,0.028,-0.083,0.3,0.15,-0.15,0.854,0.08,-0.04,0.927,0.032,-0.059,,,,q1_q17_dr25_stellar,298.55084,48.332451,14.924,15.618,14.856,14.627,14.529,13.578,13.161,13.064,0.0,19.9034006,1.8e-06,48.332577,1.9e-05,0.406,0.064,0.457,0.068,-0.00039,0.00021,0.00035,0.00025,0.179,0.07,-0.116,0.069,0.214,0.07,0.157,0.071,0.217,0.072,0.268,0.073,K00433,multi,thick,1.0,False,thick,1.0,207,212,5,candidate_in_category_with_unpublished_final_rejections,0.894,5316.6,4.546,0.059,0.835,0.183,-0.986,-0.896,2.67,5182.0,0.872,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00433_K00433_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
3230,6266741,K00508.01,Kepler-170 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.930583519,9.41e-06,-9.41e-06,169.516944,0.000969,-0.000969,2455002.517,0.000969,-0.000969,0.0,,,,,,0.559,0.336,-0.347,3.6083,0.0454,-0.0454,,,,826.1,10.2,-10.2,0.027039,0.004337,-0.001019,0.91343,0.65887,-0.01,LS+MCMC,3.05,0.47,-0.17,0.08,,,87.79,,,899.0,,,154.36,66.57,-27.32,14.48,5.2,-5.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2436,0.4458,q1_q17_dr25_koi,12.16188,71.042274,89.9,2,130.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.6027,Mandel and Agol (2002 ApJ 580 171),,,006/006266/006266741/dv/kplr006266741-20160209194854_dvr.pdf,006/006266/006266741/dv/kplr006266741-001-20160209194854_dvs.pdf,5674.0,103.0,-114.0,4.446,0.034,-0.128,0.48,0.05,-0.15,1.032,0.159,-0.057,1.086,0.05,-0.066,,,,q1_q17_dr25_stellar,284.52118,41.629601,14.387,14.948,14.317,14.146,14.067,13.143,12.773,12.677,0.474,18.9680792,3.9e-06,41.629674,4.3e-05,0.0,0.16,0.27,0.16,1e-05,0.00013,-9e-05,0.00013,0.05,0.11,-0.02,0.12,0.058,0.099,0.07,0.11,0.2,0.12,0.21,0.13,K00508,multi,thick,0.5698,False,thick,0.5698,207,212,5,candidate_in_category_with_unpublished_final_rejections,1.04,5563.3,4.452,0.326,1.001,0.011,-1.115,-1.042,2.91,5573.0,1.004,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00508_K00508_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
3250,6266741,K00508.02,Kepler-170 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.6658994,2.97e-05,-2.97e-05,180.20215,0.00145,-0.00145,2455013.202,0.00145,-0.00145,0.0,,,,,,0.429,0.042,-0.399,4.1934,0.0544,-0.0544,,,,754.2,13.4,-13.4,0.025297,0.000143,-0.000891,1.54151,0.59676,-0.0955,LS+MCMC,2.85,0.44,-0.16,0.1313,,,89.13,,,702.0,,,57.31,24.71,-10.15,28.3,11.0,-11.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2436,0.4458,q1_q17_dr25_koi,10.413574,48.86812,60.8,2,59.0,2.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.7,Mandel and Agol (2002 ApJ 580 171),,,006/006266/006266741/dv/kplr006266741-20160209194854_dvr.pdf,006/006266/006266741/dv/kplr006266741-002-20160209194854_dvs.pdf,5674.0,103.0,-114.0,4.446,0.034,-0.128,0.48,0.05,-0.15,1.032,0.159,-0.057,1.086,0.05,-0.066,,,,q1_q17_dr25_stellar,284.52118,41.629601,14.387,14.948,14.317,14.146,14.067,13.143,12.773,12.677,0.386,18.968083,6e-06,41.629685,6.6e-05,0.15,0.24,0.31,0.24,-0.0001,0.00018,-0.00011,0.00018,-0.04,0.14,0.007,0.094,0.04,0.14,-0.03,0.14,0.222,0.097,0.223,0.098,K00508,multi,thick,0.5698,False,thick,0.5698,207,212,5,candidate_in_category_with_unpublished_final_rejections,1.04,5563.3,4.452,0.326,1.001,0.011,-1.115,-1.042,2.91,5573.0,1.004,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00508_K00508_02_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
3251,6381846,K00509.01,Kepler-171 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.16696628,4.067e-06,-4.067e-06,169.715517,0.000744,-0.000744,2455002.716,0.000744,-0.000744,0.0,,,,,,0.022,0.315,-0.022,2.7535,0.0249,-0.0249,,,,877.7,12.2,-12.2,0.026616,0.000517,-0.000205,1.82708,0.07723,-0.31057,LS+MCMC,2.74,0.34,-0.22,0.0492,,,89.89,,,1053.0,,,291.34,97.66,-59.91,11.881,0.502,-0.502,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,q1_q17_dr25_koi,10.456938,57.862125,80.1,3,323.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.966,Mandel and Agol (2002 ApJ 580 171),,,006/006381/006381846/dv/kplr006381846-20160209194854_dvr.pdf,006/006381/006381846/dv/kplr006381846-001-20160209194854_dvs.pdf,5456.0,81.0,-81.0,4.45,0.072,-0.096,0.14,0.15,-0.15,0.943,0.115,-0.077,0.914,0.052,-0.046,,,,q1_q17_dr25_stellar,296.77191,41.755539,14.883,15.455,14.835,14.638,14.544,13.586,13.231,13.206,0.01,19.7847944,3.9e-06,41.755582,4e-05,0.02,0.16,0.15,0.14,0.00022,0.00014,0.00012,0.00013,-0.14,0.11,-0.028,0.099,0.14,0.11,-0.061,0.098,0.25,0.1,0.26,0.11,K00509,multi,thick,0.6498,False,thick,0.6498,207,212,5,candidate_in_category_with_unpublished_final_rejections,0.977,5672.5,4.5,0.021,0.919,0.096,-1.026,-0.978,1.8,5529.0,0.937,0.0,2.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00509_K00509_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
3253,6381846,K00509.02,Kepler-171 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.46347165,1.706e-05,-1.706e-05,137.38521,0.00124,-0.00124,2454970.385,0.00124,-0.00124,0.0,,,,,,0.103,0.302,-0.103,2.599,0.0396,-0.0396,,,,1048.6,20.1,-20.1,0.029133,0.000767,-0.000448,5.91602,0.23398,-1.66656,LS+MCMC,3.0,0.37,-0.24,0.0966,,,89.83,,,752.0,,,75.57,25.34,-15.54,34.51,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,q1_q17_dr25_koi,7.5991235,39.453987,56.5,3,108.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6605,Mandel and Agol (2002 ApJ 580 171),,,006/006381/006381846/dv/kplr006381846-20160209194854_dvr.pdf,006/006381/006381846/dv/kplr006381846-002-20160209194854_dvs.pdf,5456.0,81.0,-81.0,4.45,0.072,-0.096,0.14,0.15,-0.15,0.943,0.115,-0.077,0.914,0.052,-0.046,,,,q1_q17_dr25_stellar,296.77191,41.755539,14.883,15.455,14.835,14.638,14.544,13.586,13.231,13.206,0.071,19.7848093,5.5e-06,41.755594,5.5e-05,0.62,0.22,0.19,0.2,-0.00034,0.00023,0.0001,0.00022,-0.06,0.12,-0.2,0.15,0.21,0.15,0.02,0.11,0.1,0.14,0.1,0.14,K00509,multi,thick,0.6498,False,thick,0.6498,207,212,5,candidate_in_category_with_unpublished_final_rejections,0.977,5672.5,4.5,0.021,0.919,0.096,-1.026,-0.978,1.8,5529.0,0.937,0.0,2.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00509_K00509_02_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
3254,6381846,K00509.03,Kepler-171 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,39.6034,0.000269,-0.000269,168.07114,0.00532,-0.00532,2455001.071,0.00532,-0.00532,0.0,,,,,,0.166,0.294,-0.166,6.487,0.15,-0.15,,,,572.7,23.1,-23.1,0.021546,0.000802,-0.00073,1.25339,0.09785,-0.4786,LS+MCMC,2.22,0.27,-0.18,0.2208,,,89.8,,,497.0,,,14.47,4.84,-2.98,47.01,3.7,-3.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,q1_q17_dr25_koi,6.421274,13.178303,25.8,3,31.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9272,Mandel and Agol (2002 ApJ 580 171),,,006/006381/006381846/dv/kplr006381846-20160209194854_dvr.pdf,006/006381/006381846/dv/kplr006381846-003-20160209194854_dvs.pdf,5456.0,81.0,-81.0,4.45,0.072,-0.096,0.14,0.15,-0.15,0.943,0.115,-0.077,0.914,0.052,-0.046,,,,q1_q17_dr25_stellar,296.77191,41.755539,14.883,15.455,14.835,14.638,14.544,13.586,13.231,13.206,0.146,19.784781,1.6e-05,41.75556,0.00016,-0.53,0.66,0.06,0.56,0.0,0.015,0.0,0.02,-0.53,0.29,-0.45,0.83,0.7,0.64,-0.42,0.39,-0.14,0.44,0.44,0.4,K00509,multi,thick,0.6498,False,thick,0.6498,207,212,5,candidate_in_category_with_unpublished_final_rejections,0.977,5672.5,4.5,0.021,0.919,0.096,-1.026,-0.978,1.8,5529.0,0.937,0.0,2.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00509_K00509_03_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
3350,8022244,K00519.01,Kepler-175 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.90352088,2.898e-05,-2.898e-05,178.34161,0.00181,-0.00181,2455011.342,0.00181,-0.00181,0.0,,,,,,0.421,0.027,-0.421,4.297,0.0663,-0.0663,,,,633.0,14.7,-14.7,0.023415,0.000245,-0.00076,1.02936,0.37215,-0.14114,LS+MCMC,2.56,0.81,-0.27,0.1047,,,88.78,,,827.0,,,110.54,105.36,-34.16,19.76,7.1,-7.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,q1_q17_dr25_koi,7.19272,39.721058,47.2,2,109.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9277,Mandel and Agol (2002 ApJ 580 171),,,008/008022/008022244/dv/kplr008022244-20160209194854_dvr.pdf,008/008022/008022244/dv/kplr008022244-001-20160209194854_dvs.pdf,6063.0,181.0,-217.0,4.47,0.054,-0.216,-0.02,0.25,-0.3,1.001,0.318,-0.106,1.079,0.145,-0.145,,,,q1_q17_dr25_stellar,289.55328,43.876179,14.939,15.408,14.889,14.737,14.685,13.773,13.487,13.496,0.029,19.303559,8.8e-06,43.876046,8.9e-05,0.27,0.34,-0.48,0.32,-0.0003,0.00021,0.00021,0.0002,-0.04,0.11,-0.08,0.17,0.09,0.17,-0.25,0.11,-0.27,0.17,0.37,0.16,K00519,multi,thick,0.9102,False,thick,0.9102,207,212,5,candidate_in_category_with_unpublished_final_rejections,1.068,5980.2,4.324,-0.007,1.171,-0.186,-1.004,-1.05,4.22,5735.0,1.21,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00519_K00519_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
3352,8022244,K00519.02,Kepler-175 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,34.0350605,0.000141,-0.000141,134.42752,0.00346,-0.00346,2454967.428,0.00346,-0.00346,0.0,,,,,,0.474,0.044,-0.45,6.695,0.124,-0.124,,,,727.8,18.9,-18.9,0.025247,0.00022,-0.001066,0.71902,0.3417,-0.12098,LS+MCMC,2.76,0.88,-0.29,0.2109,,,89.23,,,583.0,,,27.24,25.97,-8.41,35.3,16.8,-16.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,q1_q17_dr25_koi,7.8397727,34.10438,41.3,2,40.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0587,Mandel and Agol (2002 ApJ 580 171),,,008/008022/008022244/dv/kplr008022244-20160209194854_dvr.pdf,008/008022/008022244/dv/kplr008022244-002-20160209194854_dvs.pdf,6063.0,181.0,-217.0,4.47,0.054,-0.216,-0.02,0.25,-0.3,1.001,0.318,-0.106,1.079,0.145,-0.145,,,,q1_q17_dr25_stellar,289.55328,43.876179,14.939,15.408,14.889,14.737,14.685,13.773,13.487,13.496,0.0,19.303577,1e-05,43.87604,0.0001,0.96,0.4,-0.51,0.37,-0.00084,0.00029,0.00026,0.00027,-0.14,0.18,-0.01,0.15,0.14,0.18,-0.35,0.18,-0.19,0.15,0.4,0.2,K00519,multi,thick,0.9102,False,thick,0.9102,207,212,5,candidate_in_category_with_unpublished_final_rejections,1.068,5980.2,4.324,-0.007,1.171,-0.186,-1.004,-1.05,4.22,5735.0,1.21,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00519_K00519_02_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
2995,8806123,K00523.02,Kepler-177 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,36.8567758,0.0001622,-0.0001622,138.90683,0.00364,-0.00364,2454971.907,0.00364,-0.00364,0.0,,,,,,0.05,0.44,-0.05,7.495,0.145,-0.145,,,,714.1,18.2,-18.2,0.024202,0.000883,-0.000453,0.7906,0.04847,-0.27991,LS+MCMC,2.68,0.43,-0.18,0.2184,,,89.93,,,549.0,,,21.4,8.91,-3.9,38.43,2.4,-2.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,q1_q17_dr25_koi,8.253541,33.134407,43.8,2,38.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3109,Mandel and Agol (2002 ApJ 580 171),,,008/008806/008806123/dv/kplr008806123-20160209194854_dvr.pdf,008/008806/008806123/dv/kplr008806123-002-20160209194854_dvs.pdf,5768.0,78.0,-86.0,4.434,0.054,-0.126,0.14,0.15,-0.15,1.015,0.161,-0.069,1.021,0.062,-0.062,,,,q1_q17_dr25_stellar,286.04712,45.053211,15.0,15.416,14.941,14.822,14.754,13.858,13.57,13.421,0.585,19.069812,1e-05,45.05313,0.00012,0.13,0.4,-0.27,0.44,-2e-05,0.00028,0.00017,0.00031,-0.16,0.15,0.1,0.17,0.19,0.16,-0.12,0.15,0.11,0.18,0.16,0.17,K00523,multi,thick,1.0,True,thick,1.0,207,212,5,candidate_in_category_with_unpublished_final_rejections,0.974,5741.2,4.161,-0.079,1.351,-0.411,-1.233,-1.3,9.66,5732.0,1.369,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00523_K00523_02_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
2994,8806123,K00523.01,Kepler-177 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.989,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,49.41121127,6.273e-05,-6.273e-05,198.238709,0.000923,-0.000923,2455031.239,0.000923,-0.000923,0.0,,,,,,0.885,0.008,-0.014,5.278,0.0815,-0.0815,,,,3184.0,30.2,-30.2,0.061052,0.000513,-0.001095,0.56864,0.07796,-0.06003,LS+MCMC,6.77,1.07,-0.46,0.2655,,,88.79,,,497.0,,,14.48,6.03,-2.64,41.87,5.7,-5.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,q1_q17_dr25_koi,28.414448,113.15372,125.4,2,28.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6063,Mandel and Agol (2002 ApJ 580 171),,,008/008806/008806123/dv/kplr008806123-20160209194854_dvr.pdf,008/008806/008806123/dv/kplr008806123-001-20160209194854_dvs.pdf,5768.0,78.0,-86.0,4.434,0.054,-0.126,0.14,0.15,-0.15,1.015,0.161,-0.069,1.021,0.062,-0.062,,,,q1_q17_dr25_stellar,286.04712,45.053211,15.0,15.416,14.941,14.822,14.754,13.858,13.57,13.421,0.562,19.0698088,3.4e-06,45.053193,4e-05,0.01,0.13,-0.06,0.14,0.00029,0.00048,0.0001,0.00058,-0.042,0.075,0.003,0.074,0.042,0.075,0.005,0.074,0.011,0.076,0.012,0.076,K00523,multi,thick,1.0,True,thick,1.0,207,212,5,candidate_in_category_with_unpublished_final_rejections,0.974,5741.2,4.161,-0.079,1.351,-0.411,-1.233,-1.3,9.66,5732.0,1.369,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00523_K00523_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
3039,9941859,K00528.01,Kepler-178 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.57665962,1.065e-05,-1.065e-05,176.683759,0.0009,-0.0009,2455009.684,0.0009,-0.0009,0.0,,,,,,0.043,0.326,-0.043,3.3603,0.0295,-0.0295,,,,746.8,9.9,-9.9,0.024495,0.000538,-0.000227,2.28537,0.03504,-0.6187,LS+MCMC,2.88,0.51,-0.46,0.0848,,,89.89,,,846.0,,,121.26,57.08,-40.34,22.293,0.342,-0.342,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,q1_q17_dr25_koi,11.128714,66.11585,82.6,3,144.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.75,Mandel and Agol (2002 ApJ 580 171),,,009/009941/009941859/dv/kplr009941859-20160209194854_dvr.pdf,009/009941/009941859/dv/kplr009941859-001-20160209194854_dvs.pdf,5386.0,80.0,-72.0,4.322,0.159,-0.13,0.18,0.15,-0.1,1.076,0.191,-0.173,0.886,0.063,-0.037,,,,q1_q17_dr25_stellar,287.1011,46.896481,14.598,15.143,14.548,14.364,14.278,13.28,12.967,12.899,0.239,19.1400718,5e-06,46.896378,5e-05,-0.03,0.18,-0.37,0.18,-2e-05,0.00014,0.00012,0.00013,0.03,0.11,0.1,0.14,0.1,0.14,-0.06,0.11,-0.09,0.15,0.11,0.13,K00528,multi,thick,0.7661,False,thick,0.7661,207,212,5,candidate_in_category_with_unpublished_final_rejections,0.889,5475.8,4.49,-0.045,0.886,0.102,-0.899,-0.852,5.9,5386.0,0.897,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00528_K00528_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
3041,9941859,K00528.03,Kepler-178 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,20.55280311,3.574e-05,-3.574e-05,145.02837,0.00138,-0.00138,2454978.028,0.00138,-0.00138,0.0,,,,,,0.568,0.023,-0.45,2.2013,0.0434,-0.0434,,,,727.3,18.8,-18.8,0.025416,0.004202,-0.001099,10.12412,6.46355,-6.48198,LS+MCMC,2.99,0.53,-0.48,0.1411,,,89.47,,,656.0,,,43.8,20.61,-14.57,60.9,19.4,-19.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,q1_q17_dr25_koi,7.2845254,33.833244,42.4,3,59.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1983,Mandel and Agol (2002 ApJ 580 171),,,009/009941/009941859/dv/kplr009941859-20160209194854_dvr.pdf,009/009941/009941859/dv/kplr009941859-003-20160209194854_dvs.pdf,5386.0,80.0,-72.0,4.322,0.159,-0.13,0.18,0.15,-0.1,1.076,0.191,-0.173,0.886,0.063,-0.037,,,,q1_q17_dr25_stellar,287.1011,46.896481,14.598,15.143,14.548,14.364,14.278,13.28,12.967,12.899,0.076,19.1400889,9.9e-06,46.896408,9.8e-05,0.6,0.37,-0.26,0.35,-0.00045,0.00025,4e-05,0.00025,-0.01,0.13,0.33,0.12,0.33,0.12,-0.1,0.17,0.14,0.13,0.17,0.15,K00528,multi,thick,0.7661,False,thick,0.7661,207,212,5,candidate_in_category_with_unpublished_final_rejections,0.889,5475.8,4.49,-0.045,0.886,0.102,-0.899,-0.852,5.9,5386.0,0.897,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00528_K00528_03_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
