rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_target,system,disk_published,p_thick_published,has_measured_velocity,disk,P_thick,paper_category_target,pre_visual_category_count,category_excess_before_visual_qc,paper_membership_status,berger_mass,berger_teff,berger_logg,berger_feh,berger_rad,rho_log,rho_log_upper,rho_log_lower,berger_age,berger2018_teff,berger2018_rad,berger2018_evol,berger2018_bin,archive_result_target_available,cloud_result_target_available,any_result_target_available,preferred_result_source
5592,5202905,K01932.02,Kepler-340 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.636,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,14.8444836,0.0002121,-0.0002121,143.576,0.0115,-0.0115,2454976.576,0.0115,-0.0115,0.0,,,,,,0.149,0.316,-0.149,6.091,0.356,-0.356,,,,177.9,19.2,-19.2,0.012341,0.000899,-0.000702,0.55705,0.21587,-0.18225,LS+MCMC,2.49,0.44,-0.54,0.1329,,,89.54,,,1092.0,,,336.06,159.3,-148.42,18.65,7.2,-7.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3218,0.2736,q1_q17_dr25_koi,5.929023,24.633482,10.5,2,74.0,2.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.7595,Mandel and Agol (2002 ApJ 580 171),,,005/005202/005202905/dv/kplr005202905-20160209194854_dvr.pdf,005/005202/005202905/dv/kplr005202905-002-20160209194854_dvs.pdf,6642.0,105.0,-157.0,4.057,0.174,-0.116,-0.02,0.15,-0.15,1.846,0.326,-0.399,1.421,0.109,-0.164,,,,q1_q17_dr25_stellar,295.93347,40.300571,12.345,12.404,12.325,12.366,12.398,11.725,11.629,11.583,0.0,19.7289151,7.7e-06,40.300691,9.6e-05,0.71,0.32,0.44,0.35,-0.00014,5.2e-05,-5.5e-05,5.7e-05,0.32,0.46,-0.22,0.26,0.39,0.39,0.4,0.44,-0.15,0.25,0.43,0.4,K01932,multi,thin,0.0461,False,thin,0.0461,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.633,8108.7,4.286,-0.122,1.516,-0.335,-1.43,-1.423,0.33,6620.0,1.676,0.0,0.0,False,False,False,missing
1565,5202905,K01932.01,Kepler-340 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.944,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,22.8245144,0.000235,-0.000235,144.46843,0.00848,-0.00848,2454977.468,0.00848,-0.00848,0.0,,,,,,0.279,0.175,-0.279,6.617,0.3,-0.3,,,,322.7,22.4,-22.4,0.016692,0.000708,-0.000708,0.62132,0.11852,-0.2301,LS+MCMC,3.36,0.6,-0.72,0.177,,,89.38,,,946.0,,,189.46,89.81,-83.67,25.77,4.9,-4.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3218,0.2736,q1_q17_dr25_koi,7.4408913,35.568695,15.9,2,48.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.5772,Mandel and Agol (2002 ApJ 580 171),,,005/005202/005202905/dv/kplr005202905-20160209194854_dvr.pdf,005/005202/005202905/dv/kplr005202905-001-20160209194854_dvs.pdf,6642.0,105.0,-157.0,4.057,0.174,-0.116,-0.02,0.15,-0.15,1.846,0.326,-0.399,1.421,0.109,-0.164,,,,q1_q17_dr25_stellar,295.93347,40.300571,12.345,12.404,12.325,12.366,12.398,11.725,11.629,11.583,0.625,19.7288971,5.1e-06,40.300574,6.4e-05,-0.04,0.21,0.01,0.23,-3.2e-05,6.2e-05,2.5e-05,6.8e-05,-0.2,0.29,0.25,0.22,0.32,0.23,-0.11,0.26,0.43,0.23,0.44,0.22,K01932,multi,thin,0.0461,False,thin,0.0461,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.633,8108.7,4.286,-0.122,1.516,-0.335,-1.43,-1.423,0.33,6620.0,1.676,0.0,0.0,False,False,False,missing
1567,5384079,K02011.01,Kepler-348 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.989,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.05675145,2.052e-05,-2.052e-05,132.53512,0.00231,-0.00231,2454965.535,0.00231,-0.00231,0.0,,,,,,0.631,0.307,-0.409,2.0261,0.0744,-0.0744,,,,130.0,6.0,-6.0,0.010978,0.002317,-0.000475,3.5363,3.70882,-3.24155,LS+MCMC,1.68,0.32,-0.21,0.0778,,,88.28,,,1196.0,,,483.95,252.62,-146.37,21.04,7.4,-7.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3168,0.2958,q1_q17_dr25_koi,4.9753275,23.796177,25.2,2,181.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7142,Mandel and Agol (2002 ApJ 580 171),,,005/005384/005384079/dv/kplr005384079-20160209194854_dvr.pdf,005/005384/005384079/dv/kplr005384079-001-20160209194854_dvs.pdf,6388.0,115.0,-140.0,4.244,0.088,-0.121,0.1,0.15,-0.2,1.402,0.267,-0.178,1.259,0.103,-0.113,,,,q1_q17_dr25_stellar,297.25504,40.54837,12.556,12.875,12.5,12.419,12.447,11.708,11.454,11.377,0.024,19.817008,1.2e-05,40.54866,0.00013,0.2,0.49,1.05,0.45,-3.9e-05,6e-05,-7.6e-05,5.6e-05,0.39,0.19,-0.27,0.22,0.48,0.2,0.39,0.2,-0.13,0.22,0.41,0.2,K02011,multi,thin,0.0949,True,thin,0.0949,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.296,6744.0,4.328,-0.104,1.289,-0.223,-1.422,-1.41,0.52,6421.0,1.319,0.0,0.0,False,False,False,missing
5270,5384079,K02011.02,Kepler-348 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.947,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,17.2653659,0.0001965,-0.0001965,135.3549,0.00843,-0.00843,2454968.355,0.00843,-0.00843,0.0,,,,,,0.007,0.452,-0.007,5.02,0.234,-0.234,,,,67.9,5.5,-5.5,0.007577,0.000438,-0.000288,1.17794,0.14647,-0.51356,LS+MCMC,1.16,0.22,-0.15,0.1412,,,89.99,,,888.0,,,146.92,76.7,-44.43,26.48,3.3,-3.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3168,0.2958,q1_q17_dr25_koi,4.0386195,12.769484,13.9,2,77.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9443,Mandel and Agol (2002 ApJ 580 171),,,005/005384/005384079/dv/kplr005384079-20160209194854_dvr.pdf,005/005384/005384079/dv/kplr005384079-002-20160209194854_dvs.pdf,6388.0,115.0,-140.0,4.244,0.088,-0.121,0.1,0.15,-0.2,1.402,0.267,-0.178,1.259,0.103,-0.113,,,,q1_q17_dr25_stellar,297.25504,40.54837,12.556,12.875,12.5,12.419,12.447,11.708,11.454,11.377,0.446,19.817011,1.9e-05,40.54839,0.00019,0.33,0.76,0.07,0.7,-3.6e-05,6.2e-05,2.9e-05,5.7e-05,0.36,0.42,0.46,0.34,0.59,0.37,0.39,0.42,0.63,0.33,0.74,0.36,K02011,multi,thin,0.0949,True,thin,0.0949,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.296,6744.0,4.328,-0.104,1.289,-0.223,-1.422,-1.41,0.52,6421.0,1.319,0.0,0.0,False,False,False,missing
1949,4770617,K02243.01,Kepler-1154 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,5.18560081,2.084e-05,-2.084e-05,132.32455,0.00322,-0.00322,2454965.325,0.00322,-0.00322,0.0,,,,,,0.012,0.424,-0.012,4.054,0.097,-0.097,,,,252.6,10.0,-10.0,0.014547,0.000562,-0.000276,0.68894,0.04202,-0.23555,LS+MCMC,2.34,0.47,-0.4,0.0631,,,89.93,,,1314.0,,,705.79,368.41,-243.79,9.931,0.606,-0.606,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3061,0.3279,q1_q17_dr25_koi,4.41703,22.708656,27.6,3,261.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0973,Mandel and Agol (2002 ApJ 580 171),,,004/004770/004770617/dv/kplr004770617-20160209194854_dvr.pdf,004/004770/004770617/dv/kplr004770617-001-20160209194854_dvs.pdf,6172.0,74.0,-86.0,4.198,0.13,-0.13,0.16,0.15,-0.15,1.471,0.301,-0.247,1.25,0.095,-0.116,,,,q1_q17_dr25_stellar,297.47711,39.877239,14.806,15.245,14.76,14.618,14.575,13.706,13.417,13.348,0.0,19.831818,7.7e-06,39.87721,0.00012,0.41,0.32,-0.12,0.44,0.000116,7.9e-05,0.00045,0.00011,-0.37,0.43,-0.22,0.51,0.43,0.5,0.11,0.45,0.38,0.49,0.4,0.53,K02243,multi,thin,0.0471,False,thin,0.0471,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.314,6670.1,4.294,-0.013,1.35,-0.278,-1.291,-1.279,0.84,6170.0,1.414,0.0,0.0,False,False,False,missing
3693,4770617,K02243.02,Kepler-1154 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.992,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,8.45805119,4.522e-05,-4.522e-05,137.06123,0.0044,-0.0044,2454970.061,0.0044,-0.0044,0.0,,,,,,0.697,0.018,-0.522,2.998,0.126,-0.126,,,,258.7,15.5,-15.5,0.015703,0.00411,-0.001044,1.07235,1.62359,-0.97691,LS+MCMC,2.52,0.52,-0.42,0.0875,,,87.5,,,1117.0,,,367.05,191.58,-126.79,15.95,6.0,-6.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3061,0.3279,q1_q17_dr25_koi,4.2561727,16.042082,18.3,3,140.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7133,Mandel and Agol (2002 ApJ 580 171),,,004/004770/004770617/dv/kplr004770617-20160209194854_dvr.pdf,004/004770/004770617/dv/kplr004770617-002-20160209194854_dvs.pdf,6172.0,74.0,-86.0,4.198,0.13,-0.13,0.16,0.15,-0.15,1.471,0.301,-0.247,1.25,0.095,-0.116,,,,q1_q17_dr25_stellar,297.47711,39.877239,14.806,15.245,14.76,14.618,14.575,13.706,13.417,13.348,0.0,19.831814,1.1e-05,39.87722,0.00017,0.27,0.45,-0.07,0.63,0.00016,0.00012,0.00047,0.00016,-0.27,0.23,-1.4,0.55,1.43,0.54,0.29,0.23,-0.79,0.55,0.84,0.52,K02243,multi,thin,0.0471,False,thin,0.0471,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.314,6670.1,4.294,-0.013,1.35,-0.278,-1.291,-1.279,0.84,6170.0,1.414,0.0,0.0,False,False,False,missing
2922,4770617,K02243.03,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.972,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,31.4452709,0.0001698,-0.0001698,154.58136,0.00513,-0.00513,2454987.581,0.00513,-0.00513,0.0,,,,,,0.97,0.006,-0.725,1.758,0.108,-0.108,,,,531.1,48.1,-48.1,0.028295,0.00171,-0.008018,1.93177,107.54565,-0.41916,LS+MCMC,4.55,0.93,-0.77,0.2099,,,88.81,,,721.0,,,63.78,33.3,-22.03,46.6,23.1,-23.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3061,0.3279,q1_q17_dr25_koi,4.8942747,9.441151,12.7,3,38.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8982,Mandel and Agol (2002 ApJ 580 171),,,004/004770/004770617/dv/kplr004770617-20160209194854_dvr.pdf,004/004770/004770617/dv/kplr004770617-003-20160209194854_dvs.pdf,6172.0,74.0,-86.0,4.198,0.13,-0.13,0.16,0.15,-0.15,1.471,0.301,-0.247,1.25,0.095,-0.116,,,,q1_q17_dr25_stellar,297.47711,39.877239,14.806,15.245,14.76,14.618,14.575,13.706,13.417,13.348,0.835,19.831825,1.8e-05,39.87766,0.00027,0.69,0.74,1.52,0.99,9e-05,0.00034,0.0001,0.00046,-0.14,0.65,-0.22,0.79,0.27,0.77,0.43,0.6,0.48,0.75,0.64,0.73,K02243,multi,thin,0.0471,False,thin,0.0471,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.314,6670.1,4.294,-0.013,1.35,-0.278,-1.291,-1.279,0.84,6170.0,1.414,0.0,0.0,False,False,False,missing
2239,2305866,K02610.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.966,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,24.1073172,0.0002662,-0.0002662,145.9415,0.00998,-0.00998,2454978.942,0.00998,-0.00998,0.0,,,,,,0.693,0.235,-0.468,10.465,0.273,-0.273,,,,104.2,4.9,-4.9,0.009958,0.001855,-0.000558,0.07085,0.09925,-0.05999,LS+MCMC,2.74,0.65,-1.31,0.1872,,,86.94,,,1065.0,,,304.22,216.75,-233.31,12.96,6.1,-6.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.311,0.2938,q1_q17_dr25_koi,4.727476,12.200507,23.6,2,58.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8069,Mandel and Agol (2002 ApJ 580 171),,,002/002305/002305866/dv/kplr002305866-20160209194854_dvr.pdf,002/002305/002305866/dv/kplr002305866-001-20160209194854_dvs.pdf,6585.0,182.0,-250.0,3.813,0.448,-0.112,-0.08,0.25,-0.3,2.517,0.602,-1.204,1.502,0.211,-0.362,,,,q1_q17_dr25_stellar,292.09332,37.61348,12.605,12.969,12.547,12.449,,11.529,11.34,11.271,0.158,19.472899,1.3e-05,37.61333,0.00019,0.44,0.55,-0.53,0.68,-5.2e-05,5.8e-05,5.2e-05,7.1e-05,-0.03,0.59,-0.77,0.49,0.77,0.48,-0.08,0.67,-0.74,0.5,0.75,0.49,K02610,multi,thin,0.0448,True,thin,0.0448,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.552,6541.5,3.9,0.014,2.304,-0.903,-1.904,-1.934,1.68,6576.0,2.323,0.0,0.0,False,False,False,missing
2621,11071200,K02696.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.992,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,44.5643831,0.0003501,-0.0003501,143.43526,0.00604,-0.00604,2454976.435,0.00604,-0.00604,0.0,,,,,,0.851,0.042,-0.577,7.874,0.178,-0.178,,,,360.5,14.4,-14.4,0.019632,0.001142,-0.002159,0.13718,0.64597,-0.09062,LS+MCMC,5.8,1.04,-1.93,0.2941,,,88.0,,,940.0,,,184.67,101.75,-112.33,24.3,11.5,-11.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3259,0.2559,q1_q17_dr25_koi,6.449726,21.775496,27.0,2,24.0,2.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.5888,Mandel and Agol (2002 ApJ 580 171),,,011/011071/011071200/dv/kplr011071200-20160209194854_dvr.pdf,011/011071/011071200/dv/kplr011071200-002-20160209194854_dvs.pdf,7029.0,194.0,-219.0,3.806,0.277,-0.092,-0.16,0.3,-0.3,2.704,0.485,-0.901,1.704,0.174,-0.349,,,,q1_q17_dr25_stellar,284.41592,48.65802,12.998,13.172,12.94,12.901,12.947,12.188,12.032,11.95,0.067,18.9610561,9.2e-06,48.657871,8.8e-05,-0.21,0.33,-0.54,0.32,4e-05,0.00011,0.00013,0.00011,0.16,0.3,-0.19,0.36,0.24,0.35,0.24,0.29,-0.34,0.38,0.41,0.37,K02696,multi,thin,0.0487,False,thin,0.0487,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.387,6949.9,4.176,-0.1,1.585,-0.464,-1.424,-1.496,1.4,7036.0,1.588,0.0,0.0,False,False,False,missing
2620,11071200,K02696.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,96.4562198,0.0004226,-0.0004226,214.74931,0.00341,-0.00341,2455047.749,0.00341,-0.00341,0.0,,,,,,0.775,0.114,-0.526,11.195,0.166,-0.166,,,,950.5,18.3,-18.3,0.030816,0.002288,-0.002083,0.18221,0.41533,-0.00399,LS+MCMC,9.1,1.63,-3.03,0.4921,,,89.01,,,727.0,,,65.96,36.34,-40.12,44.7,20.4,-20.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3259,0.2559,q1_q17_dr25_koi,14.380493,39.718987,54.6,2,11.0,1.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.005,Mandel and Agol (2002 ApJ 580 171),,,011/011071/011071200/dv/kplr011071200-20160209194854_dvr.pdf,011/011071/011071200/dv/kplr011071200-001-20160209194854_dvs.pdf,7029.0,194.0,-219.0,3.806,0.277,-0.092,-0.16,0.3,-0.3,2.704,0.485,-0.901,1.704,0.174,-0.349,,,,q1_q17_dr25_stellar,284.41592,48.65802,12.998,13.172,12.94,12.901,12.947,12.188,12.032,11.95,0.397,18.9610653,4.9e-06,48.657981,4.9e-05,0.12,0.18,-0.14,0.18,-0.00018,0.00016,0.0,0.00017,-0.23,0.23,-0.31,0.24,0.39,0.24,-0.16,0.24,-0.45,0.25,0.48,0.25,K02696,multi,thin,0.0487,False,thin,0.0487,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.387,6949.9,4.176,-0.1,1.585,-0.464,-1.424,-1.496,1.4,7036.0,1.588,0.0,0.0,False,False,False,missing
3138,7017274,K03209.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.57,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.77067637,5.734e-05,-5.734e-05,133.34914,0.00695,-0.00695,2454966.349,0.00695,-0.00695,0.0,,,,,,0.127,0.322,-0.127,5.982,0.184,-0.184,,,,65.8,3.7,-3.7,0.00746,0.000306,-0.000277,0.26816,0.0164,-0.10729,LS+MCMC,1.9,0.41,-0.61,0.0812,,,89.16,,,1499.0,,,1193.45,655.67,-674.75,8.662,0.53,-0.53,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3061,0.3279,q1_q17_dr25_koi,3.3418858,9.905856,19.6,2,187.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.675,Mandel and Agol (2002 ApJ 580 171),,,007/007017/007017274/dv/kplr007017274-20160209194854_dvr.pdf,007/007017/007017274/dv/kplr007017274-002-20160209194854_dvs.pdf,6337.0,76.0,-82.0,3.893,0.253,-0.136,0.16,0.15,-0.15,2.335,0.503,-0.755,1.556,0.167,-0.272,,,,q1_q17_dr25_stellar,285.92322,42.54985,11.915,12.125,11.845,11.778,11.798,11.02,10.75,10.745,0.46,19.0615731,8.8e-06,42.54961,0.00011,1.0,0.35,-0.86,0.38,7e-06,2.1e-05,-1.3e-05,2.2e-05,-0.41,0.43,0.77,0.34,0.87,0.42,-0.39,0.44,0.73,0.32,0.83,0.41,K03209,multi,thin,0.0532,True,thin,0.0532,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.557,6608.9,3.943,0.061,2.195,-0.84,-1.837,-1.881,1.6,6336.0,2.259,1.0,0.0,False,False,False,missing
4709,7017274,K03209.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.995,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.91256675,8.508e-05,-8.508e-05,143.15988,0.00554,-0.00554,2454976.16,0.00554,-0.00554,0.0,,,,,,0.174,0.263,-0.174,6.126,0.153,-0.153,,,,123.1,4.8,-4.8,0.010217,0.000296,-0.000326,0.43181,0.05164,-0.12331,LS+MCMC,2.61,0.56,-0.85,0.1183,,,89.33,,,1242.0,,,562.27,308.91,-317.89,14.8,1.8,-1.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3061,0.3279,q1_q17_dr25_koi,4.2669125,15.7930565,27.8,2,112.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3392,Mandel and Agol (2002 ApJ 580 171),,,007/007017/007017274/dv/kplr007017274-20160209194854_dvr.pdf,007/007017/007017274/dv/kplr007017274-001-20160209194854_dvs.pdf,6337.0,76.0,-82.0,3.893,0.253,-0.136,0.16,0.15,-0.15,2.335,0.503,-0.755,1.556,0.167,-0.272,,,,q1_q17_dr25_stellar,285.92322,42.54985,11.915,12.125,11.845,11.778,11.798,11.02,10.75,10.745,0.341,19.0615697,6e-06,42.549553,7.2e-05,0.86,0.24,-1.07,0.26,2.9e-05,2.8e-05,-2e-06,3e-05,0.08,0.3,0.56,0.37,0.56,0.39,0.11,0.28,0.53,0.33,0.54,0.35,K03209,multi,thin,0.0532,True,thin,0.0532,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.557,6608.9,3.943,0.061,2.195,-0.84,-1.837,-1.881,1.6,6336.0,2.259,1.0,0.0,False,False,False,missing
3186,5544450,K03226.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.995,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.93650854,8.196e-05,-8.196e-05,133.98309,0.00948,-0.00948,2454966.983,0.00948,-0.00948,0.0,,,,,,0.331,0.131,-0.331,3.674,0.27,-0.27,,,,88.7,8.9,-8.9,0.008773,0.000482,-0.000551,1.02361,0.34111,-0.50242,LS+MCMC,1.51,0.28,-0.21,0.0786,,,88.62,,,1305.0,,,687.21,322.55,-203.54,13.76,4.6,-4.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3132,0.2951,q1_q17_dr25_koi,3.2453425,8.556,11.3,2,143.0,2.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.5636,Mandel and Agol (2002 ApJ 580 171),,,005/005544/005544450/dv/kplr005544450-20160209194854_dvr.pdf,005/005544/005544450/dv/kplr005544450-002-20160209194854_dvs.pdf,6615.0,65.0,-92.0,4.173,0.108,-0.132,0.04,0.15,-0.2,1.574,0.297,-0.216,1.343,0.111,-0.1,,,,q1_q17_dr25_stellar,294.89734,40.798168,12.209,12.422,12.139,12.096,12.097,11.364,11.123,11.126,0.002,19.659818,1e-05,40.798041,9.9e-05,-0.18,0.42,-0.46,0.36,3e-05,3.7e-05,5.5e-05,3.1e-05,0.0,0.24,-0.17,0.35,0.17,0.34,0.02,0.22,-0.15,0.35,0.15,0.36,K03226,multi,thin,0.0642,True,thin,0.0642,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.375,6787.7,4.248,0.041,1.457,-0.355,-1.438,-1.438,0.97,6604.0,1.486,0.0,0.0,False,False,False,missing
5145,5621333,K03341.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.937,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.5474983,0.000164,-0.000164,139.9777,0.0129,-0.0129,2454972.978,0.0129,-0.0129,0.0,,,,,,0.495,0.462,-0.285,6.684,0.365,-0.365,,,,115.5,10.7,-10.7,0.010036,0.000306,-0.00084,0.22364,0.17761,-0.02204,LS+MCMC,1.48,0.24,-0.29,0.1014,,,87.56,,,930.0,,,176.97,75.14,-69.23,11.64,4.6,-4.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,q1_q17_dr25_koi,3.3055933,9.804899,12.3,2,112.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9381,Mandel and Agol (2002 ApJ 580 171),,,005/005621/005621333/dv/kplr005621333-20160209194854_dvr.pdf,005/005621/005621333/dv/kplr005621333-002-20160209194854_dvs.pdf,5775.0,78.0,-78.0,4.193,0.162,-0.108,0.14,0.15,-0.15,1.352,0.219,-0.268,1.038,0.09,-0.065,,,,q1_q17_dr25_stellar,292.22977,40.808949,14.886,15.341,14.83,14.692,14.625,13.75,13.465,13.394,0.9,19.48195,3.2e-05,40.80893,0.00029,-1.4,1.3,-0.1,1.0,-2e-05,0.00014,2e-05,0.00011,-0.4,1.5,-0.7,1.2,0.8,1.4,-0.6,1.4,-0.7,1.0,0.9,1.4,K03341,multi,thin,0.2975,True,thin,0.2975,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.262,5950.4,3.982,0.11,1.89,-0.737,-1.474,-1.539,4.15,5773.0,1.977,1.0,2.0,False,False,False,missing
